transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,,
2-14-2011-405,14,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ¹Ø¯ÙŠÙ„ Ø±Ù‡Ù†,Modify Mortgage,12/09/2011,2,Ù…Ø¨Ù†Ù‰,Building,null,,,ØªØ¬Ø§Ø±ÙŠ,Commercial,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,240,Ø¨ÙˆØ± Ø³Ø¹ÙŠØ¯,Port Saeed,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ø¯ÙŠØ±Ø© Ø³ÙŠØªÙŠ Ø³Ù†ØªØ±,Deira City Centre,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,3387.24,76000000,22437.15,null,null,1,1,0,,
3-9-2002-300067,9,3,Ù‡Ø¨Ø§Øª,Gifts,Ù‡Ø¨Ù‡,Grant,23/07/2002,2,Ù…Ø¨Ù†Ù‰,Building,null,,,ØªØ¬Ø§Ø±ÙŠ,Commercial,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,247,Ø§Ù„Ø®Ø¨ÙŠØµÙ‰,Al Khabeesi,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø£Ø¨Ùˆ Ø¨ÙƒØ± Ø§Ù„ØµØ¯ÙŠÙ‚,Abu Baker Al Siddique Metro Station,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,1835.33,5660002,3083.92,null,null,1,2,0,,
2-13-2018-6733,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,16/08/2018,2,Ù…Ø¨Ù†Ù‰,Building,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,244,Ø§Ù„Ù…Ø±Ù‚Ø¨Ø§Øª,Al Murqabat,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ ØµÙ„Ø§Ø­ Ø§Ù„Ø¯ÙŠÙ†,Salah Al Din Metro Station,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,635.74,6001079,9439.52,null,null,1,1,0,,
1-11-2005-1905,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,19/09/2005,1,Ø£Ø±Ø¶,Land,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,369,Ø§Ù„Ø¨Ø±Ø´Ø§Ø¡ Ø§Ù„Ø«Ø§Ù„Ø«Ù‡,Al Barsha Third,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø¯ÙŠÙ†Ø© Ø¯Ø¨ÙŠ Ù„Ù„Ø¥Ù†ØªØ±Ù†Øª,Dubai Internet City,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1393.55,2100000,1506.94,null,null,2,1,0,,
1-11-2019-8812,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,30/09/2019,2,Ù…Ø¨Ù†Ù‰,Building,null,,,Ø³ÙƒÙ†ÙŠ / ØªØ¬Ø§Ø±ÙŠ,Residential / Commercial,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,304,Ø§Ù… Ø³Ù‚ÙŠÙ… Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Um Suqaim Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø¨Ù†Ùƒ Ø£Ø¨ÙˆØ¸Ø¨ÙŠ Ø§Ù„Ø£ÙˆÙ„,First Abu Dhabi Bank Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,728.45,3150000,4324.25,null,null,1,1,0,,
1-11-2024-13938,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,24/04/2024,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,316,Ø§Ù„Ù…Ø²Ù‡Ø± Ø§Ù„Ø§ÙˆÙ„Ù‰,Al Mizhar First,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§ØªØµØ§Ù„Ø§Øª,Etisalat Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1393.55,5700000,4090.27,null,null,1,1,0,,
2-13-2010-812,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,03/03/2010,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,354,Ø§Ù„ÙˆØ±Ù‚Ø§Ø¡ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Warqa Second,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1098.67,750000,682.64,null,null,1,1,0,,
1-11-2005-918,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,06/04/2005,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,316,Ø§Ù„Ù…Ø²Ù‡Ø± Ø§Ù„Ø§ÙˆÙ„Ù‰,Al Mizhar First,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§ØªØµØ§Ù„Ø§Øª,Etisalat Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,3623.22,4875000,1345.49,null,null,1,1,0,,
1-11-2005-372,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,07/02/2005,1,Ø£Ø±Ø¶,Land,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,232,Ù…Ø±Ø¯Ù,Mirdif,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,696.77,937500,1345.49,null,null,1,1,0,,
2-13-2007-1714,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,05/09/2007,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,354,Ø§Ù„ÙˆØ±Ù‚Ø§Ø¡ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Warqa Second,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1113.44,750000,673.59,null,null,1,1,0,,
2-13-2001-277,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,07/05/2001,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,312,Ù…Ø­ÙŠØµÙ†Ù‡ Ø§Ù„Ø§ÙˆÙ„Ù‰,Muhaisanah First,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§ØªØµØ§Ù„Ø§Øª,Etisalat Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1380.26,500000,362.25,null,null,1,1,0,,
2-14-2012-380,14,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ¹Ø¯ÙŠÙ„ Ø±Ù‡Ù†,Modify Mortgage,18/06/2012,2,Ù…Ø¨Ù†Ù‰,Building,null,,,ØªØ¬Ø§Ø±ÙŠ,Commercial,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,368,Ø§Ù„Ø¨Ø±Ø´Ø§Ø¡ Ø§Ù„Ø§ÙˆÙ„Ù‰,Al Barsha First,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø´Ø±Ù Ø¯ÙŠ Ø¬ÙŠ,Sharaf Dg Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,2931.46,52500000,17909.16,null,null,4,1,0,,
2-14-1999-21,14,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ¹Ø¯ÙŠÙ„ Ø±Ù‡Ù†,Modify Mortgage,15/03/1999,2,Ù…Ø¨Ù†Ù‰,Building,null,,,Ø³ÙƒÙ†ÙŠ / ØªØ¬Ø§Ø±ÙŠ,Residential / Commercial,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,367,Ø§Ù„Ø³ÙˆÙ‚ Ø§Ù„ÙƒØ¨ÙŠØ±,Al Suq Al Kabeer,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„ÙÙ‡ÙŠØ¯ÙŠ,Al Fahidi Metro Station,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,153.1,1500000,9797.52,null,null,1,1,0,,
3-9-2021-2214,9,3,Ù‡Ø¨Ø§Øª,Gifts,Ù‡Ø¨Ù‡,Grant,13/09/2021,1,Ø£Ø±Ø¶,Land,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,375,Ø¬Ù…ÙŠØ±Ø§ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Jumeirah Second,,,null,,,,,Ø¨Ø±Ø¬ Ø®Ù„ÙŠÙØ©,Burj Khalifa,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø®Ù„ÙŠØ¬ Ø§Ù„ØªØ¬Ø§Ø±ÙŠ,Business Bay Metro Station,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,1858.06,8000000,4305.57,null,null,1,2,0,,
2-13-2004-1068,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,29/11/2004,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,393,Ø§Ù„Ø¨Ø±Ø´Ø§Ø¡ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Barsha Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø¨Ù†Ùƒ Ø£Ø¨ÙˆØ¸Ø¨ÙŠ Ø§Ù„Ø£ÙˆÙ„,First Abu Dhabi Bank Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1374.96,250000,181.82,null,null,1,1,0,,
2-13-2000-434,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,12/06/2000,1,Ø£Ø±Ø¶,Land,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,359,Ø§Ù„Ø·ÙˆØ§Ø± Ø§Ù„Ø«Ø§Ù„Ø«Ù‡,Al Twar Third,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§ØªØµØ§Ù„Ø§Øª,Etisalat Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1393.55,500000,358.8,null,null,1,1,0,,
1-11-2006-1643,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,09/10/2006,2,Ù…Ø¨Ù†Ù‰,Building,null,,,Ø³ÙƒÙ†ÙŠ / ØªØ¬Ø§Ø±ÙŠ,Residential / Commercial,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,278,Ù…Ù†Ø®ÙˆÙ„,Mankhool,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„ÙÙ‡ÙŠØ¯ÙŠ,Al Fahidi Metro Station,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,836.13,20000000,23919.73,null,null,2,1,0,,
1-11-2005-674,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,07/03/2005,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,306,Ø§Ù„Ø·ÙˆØ§Ø± Ø§Ù„Ø±Ø§Ø¨Ø¹Ø©,Al Twar Fourth,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ù‚ØµÙŠØµ,Al Qusais Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,696.77,2400000,3444.47,null,null,1,1,0,,
2-43-2016-25,43,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù† Ù…Ø­Ø§ÙØ¸,Portfolio Mortgage Registration,06/04/2016,1,Ø£Ø±Ø¶,Land,null,,,Ø³ÙƒÙ†ÙŠ / ØªØ¬Ø§Ø±ÙŠ,Residential / Commercial,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,233,Ù‡ÙˆØ± Ø§Ù„Ø¹Ù†Ø²,Hor Al Anz,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø£Ø¨Ùˆ Ø¨ÙƒØ± Ø§Ù„ØµØ¯ÙŠÙ‚,Abu Baker Al Siddique Metro Station,,,,,0,2244.44,1500000000,668318.16,null,null,5,1,0,,
2-13-2005-1139,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,12/12/2005,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,393,Ø§Ù„Ø¨Ø±Ø´Ø§Ø¡ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Barsha Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø´Ø±Ù Ø¯ÙŠ Ø¬ÙŠ,Sharaf Dg Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,1,1,0,,
3-9-2024-1315,9,3,Ù‡Ø¨Ø§Øª,Gifts,Ù‡Ø¨Ù‡,Grant,19/03/2024,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,304,Ø§Ù… Ø³Ù‚ÙŠÙ… Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Um Suqaim Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ù†ÙˆØ± Ø¨Ù†Ùƒ,Noor Bank Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,479.03,5121846,10692.12,null,null,1,1,0,,
2-13-2005-144,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,23/02/2005,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,312,Ù…Ø­ÙŠØµÙ†Ù‡ Ø§Ù„Ø§ÙˆÙ„Ù‰,Muhaisanah First,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§ØªØµØ§Ù„Ø§Øª,Etisalat Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1393.55,498900,358.01,null,null,1,1,0,,
2-13-2003-213,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,24/03/2003,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,303,Ø§Ù… Ø³Ù‚ÙŠÙ… Ø§Ù„Ø§ÙˆÙ„Ù‰,Um Suqaim First,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ù†ÙˆØ± Ø¨Ù†Ùƒ,Noor Bank Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,929.03,2915804,3138.55,null,null,1,1,0,,
1-11-2019-3711,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,16/04/2019,1,Ø£Ø±Ø¶,Land,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,375,Ø¬Ù…ÙŠØ±Ø§ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Jumeirah Second,,,null,,,,,Ø¨Ø±Ø¬ Ø®Ù„ÙŠÙØ©,Burj Khalifa,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø®Ù„ÙŠØ¬ Ø§Ù„ØªØ¬Ø§Ø±ÙŠ,Business Bay Metro Station,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,1282.06,6500000,5069.97,null,null,1,1,0,,
2-13-1999-1022,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,05/07/1999,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,264,Ù†Ø¯ Ø§Ù„Ø­Ù…Ø±,Nad Al Hamar,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1456.72,500000,343.24,null,null,1,1,0,,
2-13-1995-3,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,03/07/1995,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,375,Ø¬Ù…ÙŠØ±Ø§ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Jumeirah Second,,,null,,,,,Ø¨Ø±Ø¬ Ø®Ù„ÙŠÙØ©,Burj Khalifa,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø®Ù„ÙŠØ¬ Ø§Ù„ØªØ¬Ø§Ø±ÙŠ,Business Bay Metro Station,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,1532.16,1200000,783.21,null,null,1,1,0,,
2-13-2000-705,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,07/08/2000,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,354,Ø§Ù„ÙˆØ±Ù‚Ø§Ø¡ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Warqa Second,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1113.44,500000,449.06,null,null,1,1,0,,
